Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue
6752,2020-12-17,18.5,24044,826.6,-15.0,-5.0,806.6
6753,2021-06-09,2.6,19908,7.04,-2.72,9.49,13.81
6754,2021-08-17,11.6,242,-14.12,-15.0,22.91,-6.2
6755,2023-01-08,7.2,8473,49.45,-15.0,9.29,43.74
6756,2021-06-11,4.5,1182,55.71,18.36,-3.78,70.28
6757,2023-01-01,7.1,23357,-0.35,-15.0,-5.0,-20.35
6758,2021-01-01,3.3,9725,-25.0,-15.0,43.76,3.76
6759,2020-08-28,7.5,5369,-25.0,-15.0,34.84,-5.16
6760,2020-04-01,7.8,2091,-25.0,-5.93,-5.0,-35.93
6761,2020-09-06,7.9,6899,-25.0,-15.0,-5.0,-45.0
6762,2023-10-25,8.6,799,-25.0,-15.0,65.3,25.3
6763,2020-11-28,7.6,2150,-25.0,-15.0,-5.0,-45.0
6764,2023-09-16,8.4,5505,34.01,-15.0,-5.0,14.01
6765,2023-02-27,9.6,7157,-25.0,-1.19,225.57,199.38
6766,2020-11-04,15.2,2734,-25.0,-3.79,30.79,2.01
6767,2022-06-24,12.0,73,31.02,-15.0,-5.0,11.02
6768,2020-06-26,6.8,3543,49.21,79.52,-5.0,123.73
6769,2023-05-07,12.4,20691,-25.0,83.83,-5.0,53.83
6770,2021-05-06,6.5,4394,-25.0,-11.52,-5.0,-41.52
6771,2023-05-31,5.4,8375,-25.0,-15.0,4.3,-35.7
6772,2021-06-15,3.7,3168,-25.0,-15.0,-5.0,-45.0
6773,2023-01-02,10.6,580,7.33,42.77,-5.0,45.11
6774,2019-10-05,14.8,4857,-25.0,1.89,6.57,-16.54
6775,2020-07-05,9.9,10474,5.83,-15.0,-5.0,-14.17
6776,2023-06-25,7.5,6814,-21.91,-15.0,0.76,-36.15
6777,2019-04-21,13.4,6681,39.09,-15.0,-5.0,19.09
6778,2020-01-20,8.1,55385,38.49,-15.0,-5.0,18.49
6779,2021-01-30,12.8,41502,307.58,-15.0,23.54,316.12
6780,2022-04-29,6.2,4937,-24.75,47.88,-2.05,21.08
6781,2023-02-22,8.7,49919,-5.51,-15.0,12.34,-8.17
6782,2020-11-24,12.3,6564,-25.0,9.27,10.82,-4.92
6783,2022-12-20,8.0,425,-5.49,66.24,-4.58,56.17
6784,2020-02-09,6.4,7786,-25.0,97.77,15.12,87.89
6785,2022-09-20,6.6,37887,-25.0,-15.0,3.42,-36.58
6786,2022-05-17,8.2,56596,106.72,523.66,9.16,639.54
6787,2019-01-22,13.9,7110,-25.0,5.14,-0.69,-20.55
6788,2020-11-08,7.6,11696,62.78,-15.0,-5.0,42.78
6789,2020-09-02,5.4,1824,147.72,-15.0,11.32,144.04
6790,2022-05-16,7.2,11081,-19.99,-15.0,133.93,98.94
6791,2019-01-08,6.2,102972,39.03,-15.0,0.79,24.83
6792,2020-12-02,9.8,1499,111.67,32.84,-4.35,140.17
6793,2023-09-07,5.9,3282,24.81,73.74,5.38,103.93
6794,2023-12-14,11.4,5160,-12.35,-14.35,20.4,-6.3
6795,2020-06-12,4.9,857,-21.55,19.32,8.97,6.74
6796,2020-08-24,14.4,840,-25.0,-15.0,-5.0,-45.0
6797,2023-08-04,10.3,10529,-25.0,-0.88,10.68,-15.19
6798,2020-10-18,4.3,53847,21.0,-15.0,-4.41,1.59
6799,2019-06-15,8.7,4284,27.92,90.4,25.34,143.66
6800,2021-04-28,13.4,2162,-25.0,3.61,88.02,66.64
6801,2020-05-10,7.9,1574,-25.0,-15.0,-5.0,-45.0
6802,2020-08-12,4.2,252,-25.0,-15.0,2.39,-37.61
6803,2020-03-04,9.7,10230,1.85,-8.77,8.87,1.95
6804,2021-02-12,9.3,4193,-25.0,37.82,-5.0,7.82
6805,2019-06-12,5.9,629,92.22,32.14,-5.0,119.37
6806,2020-01-01,9.3,18266,52.14,-15.0,-2.13,35.01
6807,2023-03-30,10.2,19307,27.16,197.62,-5.0,219.77
6808,2022-06-16,4.5,9140,420.72,124.47,-5.0,540.18
6809,2019-03-13,1.8,2201,-24.35,19.53,16.34,11.53
6810,2023-01-08,12.2,5318,469.16,13.36,-5.0,477.52
6811,2020-10-16,6.2,8489,-25.0,-15.0,-5.0,-45.0
6812,2023-03-13,10.1,2618,-25.0,-15.0,34.63,-5.37
6813,2023-12-24,5.1,9516,-25.0,56.46,-5.0,26.46
6814,2019-09-26,5.3,3265,23.36,136.15,-5.0,154.52
6815,2023-11-12,14.1,38790,-25.0,24.42,-5.0,-5.58
6816,2020-02-19,9.8,9639,-25.0,486.71,-5.0,456.71
6817,2022-06-22,9.0,5829,134.45,-15.0,5.26,124.71
6818,2021-10-12,5.5,9374,-25.0,222.96,0.48,198.45
6819,2020-11-05,11.3,20240,31.69,-15.0,-3.78,12.92
6820,2021-12-19,9.3,3577,5.43,109.94,-5.0,110.37
6821,2019-01-06,11.0,1589,-25.0,33.81,56.1,64.91
6822,2023-09-29,5.2,29107,208.61,50.51,12.83,271.94
6823,2021-09-08,10.9,15337,2.99,-15.0,-0.94,-12.95
6824,2020-07-23,5.5,7163,-25.0,-15.0,13.56,-26.44
6825,2020-02-11,3.8,3736,-8.38,-2.38,-5.0,-15.76
6826,2022-05-25,13.3,76475,25.6,32.61,-5.0,53.21
6827,2019-01-26,11.1,2801,-25.0,-15.0,4.75,-35.25
6828,2021-10-25,9.2,16173,-25.0,11.68,-1.6,-14.92
6829,2021-09-12,9.6,33265,-25.0,58.92,1.08,35.0
6830,2023-04-05,4.0,2068,-25.0,33.85,-5.0,3.85
6831,2020-01-25,10.9,3009,-25.0,-15.0,2.82,-37.18
6832,2020-12-10,5.9,7115,-19.18,22.21,-5.0,-1.97
6833,2020-07-24,12.6,12511,-21.4,-15.0,51.45,15.05
6834,2023-01-11,7.9,2772,10.65,-15.0,75.7,71.35
6835,2021-01-23,8.0,38321,230.98,-15.0,250.0,465.98
6836,2019-05-26,8.4,4212,80.93,-15.0,2.89,68.81
6837,2022-11-12,3.9,41369,5.5,94.93,7.82,108.25
6838,2021-02-23,8.2,3812,10.18,-15.0,7.96,3.14
6839,2022-06-26,6.4,1525,-25.0,24.96,1.21,1.17
6840,2020-06-09,8.7,15901,41.35,389.24,-3.83,426.77
6841,2023-01-25,2.2,4342,-25.0,93.69,-5.0,63.69
6842,2019-01-13,12.7,1080,-7.85,-15.0,32.0,9.15
6843,2021-06-21,9.5,4077,32.03,2.54,-1.68,32.89
6844,2020-01-19,6.6,5687,-16.22,0.12,3.23,-12.87
6845,2020-07-09,5.5,12897,-25.0,38.19,-5.0,8.19
6846,2021-06-05,11.1,4155,-25.0,17.3,5.3,-2.39
6847,2022-11-23,3.8,2101,-25.0,6.81,3.64,-14.55
6848,2019-01-19,6.0,514,-22.09,0.6,6.54,-14.96
6849,2020-07-28,6.1,1786,16.73,-15.0,-5.0,-3.27
6850,2023-02-23,6.0,7470,57.27,-7.91,1.45,50.81
6851,2021-01-20,6.9,2128,-6.91,-15.0,-5.0,-26.91
6852,2021-09-30,5.4,781,-25.0,192.45,-5.0,162.45
6853,2020-02-23,4.7,1177,-25.0,-15.0,-5.0,-45.0
6854,2022-09-22,10.7,2140,-25.0,-15.0,-5.0,-45.0
6855,2020-02-23,11.0,63242,585.18,-15.0,3.28,573.46
6856,2023-06-24,10.3,5113,-25.0,-5.07,11.96,-18.11
6857,2023-08-26,6.6,5138,-25.0,3.31,4.5,-17.19
6858,2019-05-02,7.5,38213,10.67,-15.0,-5.0,-9.33
6859,2020-03-07,5.9,4954,24.43,-13.67,-5.0,5.77
6860,2019-02-13,9.3,2897,-25.0,7.47,-2.16,-19.69
6861,2022-09-02,9.9,514,-25.0,6.9,3.14,-14.96
6862,2020-01-16,3.3,7681,-25.0,-15.0,-1.21,-41.21
6863,2019-05-25,8.4,10956,105.52,-15.0,12.43,102.95
6864,2022-09-12,8.7,158,-16.79,-15.0,4.92,-26.88
6865,2019-12-29,10.4,3598,-25.0,-15.0,60.45,20.45
6866,2021-12-09,6.2,1719,61.04,-15.0,20.44,66.49
6867,2021-12-24,4.8,1981,-11.37,-15.0,-5.0,-31.37
6868,2019-12-21,7.2,5509,-4.29,19.53,39.73,54.97
6869,2021-03-10,10.8,11191,102.33,157.46,33.36,293.15
6870,2022-04-02,6.4,41633,-25.0,-12.68,13.73,-23.95
6871,2022-03-10,3.8,10325,413.38,-15.0,-5.0,393.38
6872,2021-04-05,3.5,3830,-25.0,63.09,-5.0,33.09
6873,2022-02-25,8.0,6062,-17.18,-15.0,17.51,-14.68
6874,2020-02-02,9.3,1200,-25.0,-3.87,-2.77,-31.63
6875,2021-05-29,13.3,73770,10.15,109.01,-5.0,114.16
6876,2020-04-07,7.9,5061,-25.0,11.15,76.0,62.16
6877,2023-11-10,9.3,6793,-25.0,78.9,-5.0,48.9
6878,2021-03-18,9.0,918,68.64,-15.0,2.32,55.96
6879,2019-07-06,8.7,11525,-25.0,330.09,27.7,332.8
6880,2023-10-10,9.2,54761,48.06,-6.99,-5.0,36.07
6881,2021-01-01,3.3,1863,-2.02,-15.0,-5.0,-22.02
6882,2022-04-28,9.2,2528,22.99,30.67,27.05,80.71
6883,2022-11-12,8.0,35476,-13.08,-7.33,192.3,171.89
6884,2020-03-04,13.3,15503,-25.0,-15.0,-3.18,-43.18
6885,2021-05-07,9.2,2996,-19.8,-15.0,4.76,-30.04
6886,2022-07-31,7.1,7978,-22.69,9.72,-5.0,-17.98
6887,2019-08-25,3.1,2085,85.65,26.05,-0.37,111.33
6888,2022-05-02,10.1,6176,111.92,5.86,-5.0,112.77
6889,2022-08-03,11.1,18532,59.39,126.3,-5.0,180.68
6890,2021-02-09,9.9,2000,-19.68,-15.0,27.07,-7.61
6891,2021-01-27,13.6,9935,24.51,-15.0,3.26,12.77
6892,2019-05-16,4.4,22844,-7.76,9.48,-5.0,-3.28
6893,2021-03-02,5.4,17364,-25.0,26.23,2.72,3.95
6894,2023-12-12,8.1,10789,17.32,39.58,250.0,306.89
6895,2019-06-20,9.2,3035,-7.53,-15.0,-5.0,-27.53
6896,2019-06-08,9.6,1121,-2.7,369.43,8.15,374.88
6897,2019-07-20,9.6,8268,-3.26,10.25,19.76,26.76
6898,2023-02-19,6.5,5364,-25.0,11.54,-5.0,-18.46
6899,2023-04-30,10.9,3199,-25.0,62.04,32.23,69.27
6900,2021-08-19,6.6,5084,-25.0,-15.0,31.8,-8.2
6901,2023-12-05,7.4,23056,9.19,289.92,9.72,308.83
6902,2020-08-05,3.1,7064,34.32,57.69,1.75,93.76
6903,2023-03-08,10.5,3193,374.47,3.62,-3.58,374.51
6904,2021-05-25,4.4,11575,-25.0,255.91,-5.0,225.91
6905,2020-01-06,8.3,6703,82.0,-0.48,-5.0,76.52
6906,2019-04-13,6.1,2742,-0.41,-15.0,6.98,-8.43
6907,2021-09-28,5.6,19581,316.93,-15.0,47.73,349.66
6908,2022-02-22,9.9,9165,40.13,48.05,-5.0,83.18
6909,2022-08-29,10.4,8569,20.97,34.01,-5.0,49.97
6910,2021-09-02,5.2,4408,-0.13,-15.0,-1.4,-16.53
6911,2021-03-08,13.4,2809,-19.43,-15.0,29.93,-4.49
6912,2023-01-21,4.3,62,8.77,61.89,-1.6,69.06
6913,2022-06-07,2.5,8128,-25.0,-12.04,198.97,161.93
6914,2020-10-19,3.0,9508,83.94,61.72,-5.0,140.66
6915,2021-05-31,10.2,2245,-25.0,71.0,-0.09,45.91
6916,2022-05-05,3.0,14253,147.13,-15.0,26.42,158.55
6917,2021-01-02,12.4,1418,20.14,-15.0,28.61,33.76
6918,2020-02-27,9.7,6874,-13.51,-15.0,72.0,43.49
6919,2020-07-25,16.7,13032,8.51,-15.0,-5.0,-11.49
6920,2023-06-22,8.2,14608,26.01,-15.0,33.51,44.52
6921,2019-06-20,4.8,13037,-25.0,-6.24,-3.77,-35.01
6922,2022-11-06,8.2,7327,-25.0,-15.0,-5.0,-45.0
6923,2019-06-22,10.0,9424,-5.28,-5.69,-5.0,-15.97
6924,2020-10-24,8.9,2243,128.6,-15.0,-0.45,113.15
6925,2020-03-28,13.7,5609,-25.0,-15.0,-5.0,-45.0
6926,2019-12-16,4.9,1053,44.28,78.04,3.37,125.68
6927,2023-07-16,12.0,2387,-25.0,25.27,-5.0,-4.73
6928,2020-05-08,6.0,6696,36.27,93.37,29.61,159.25
6929,2020-09-11,13.2,49181,-16.0,-15.0,-0.94,-31.95
6930,2021-10-24,12.3,4650,133.06,263.27,250.0,646.33
6931,2022-01-21,5.4,1028,-25.0,-15.0,17.76,-22.24
6932,2021-07-07,8.8,1056,-0.25,42.49,-5.0,37.24
6933,2019-01-06,7.7,7411,-25.0,-15.0,-5.0,-45.0
6934,2019-10-15,7.7,2706,822.65,-15.0,4.36,812.01
6935,2023-06-30,3.7,6640,1133.83,60.79,93.97,1288.59
6936,2022-03-15,6.3,58255,250.46,-15.0,8.24,243.7
6937,2023-12-12,8.4,740,33.49,-15.0,4.1,22.59
6938,2022-12-18,8.9,829,49.38,-7.24,-5.0,37.14
6939,2020-08-30,9.6,1394,-25.0,433.3,1.21,409.52
6940,2020-04-01,6.4,2892,-25.0,8.17,5.51,-11.32
6941,2023-10-31,10.6,7931,63.95,-15.0,-5.0,43.95
6942,2022-05-10,6.1,34851,49.77,-15.0,-3.91,30.86
6943,2022-05-20,2.7,3105,-5.4,26.69,-3.0,18.3
6944,2021-10-26,1.0,1940,1250.0,272.59,75.01,1597.6
6945,2020-09-15,3.8,4257,-7.2,-15.0,-5.0,-27.2
6946,2020-01-11,6.1,408,125.69,-15.0,2.06,112.75
6947,2020-03-22,8.1,2816,-25.0,25.32,13.43,13.75
6948,2021-04-14,13.9,8551,-3.87,-10.26,-5.0,-19.13
6949,2022-02-03,5.7,11947,1003.9,-7.79,-5.0,991.11
6950,2023-08-02,11.0,8295,-25.0,-15.0,-5.0,-45.0
6951,2021-03-21,5.0,3077,123.65,-15.0,1.13,109.79
6952,2022-11-25,9.9,3784,121.41,55.41,32.24,209.06
6953,2022-01-24,6.7,5042,-25.0,14.48,250.0,239.48
6954,2022-11-12,12.6,133704,-25.0,-14.8,-5.0,-44.8
6955,2021-08-16,13.1,3469,-25.0,14.79,11.57,1.36
6956,2023-01-15,13.5,2006,-25.0,-8.73,4.68,-29.05
6957,2021-04-28,7.6,1753,-25.0,-15.0,-2.12,-42.12
6958,2021-03-19,9.5,4791,173.94,13.88,-5.0,182.82
6959,2021-09-05,8.2,9474,280.26,17.29,-5.0,292.55
6960,2020-02-20,9.6,7866,51.99,170.74,-5.0,217.73
6961,2020-12-26,11.0,12073,-25.0,11.37,29.68,16.05
6962,2023-03-08,8.1,544,1032.08,-15.0,38.24,1055.32
6963,2020-03-29,9.1,771,-25.0,-7.4,12.16,-20.25
6964,2022-08-07,14.7,3652,88.72,750.0,-5.0,833.72
6965,2023-04-07,12.7,564822,-11.23,-15.0,-5.0,-31.23
6966,2022-05-01,4.6,23681,-25.0,15.63,43.39,34.03
6967,2019-05-30,8.0,3288,174.19,-15.0,2.3,161.49
6968,2021-01-28,5.2,312429,37.8,14.3,-5.0,47.1
6969,2021-02-17,10.6,230,-4.47,750.0,250.0,995.53
6970,2021-08-30,3.6,1002,-25.0,23.29,2.41,0.69
6971,2021-02-01,11.7,5495,129.22,19.98,-5.0,144.2
6972,2021-09-28,4.9,2265,-15.35,-15.0,21.86,-8.48
6973,2023-03-19,4.2,2382,18.52,24.32,13.53,56.38
6974,2022-11-17,3.4,2118,13.16,47.15,-5.0,55.31
6975,2022-09-01,1.9,4084,167.66,44.79,-5.0,207.45
6976,2019-03-17,7.3,2394,7.47,-15.0,-0.55,-8.08
6977,2020-08-21,7.3,42839,16.42,-15.0,-5.0,-3.58
6978,2022-07-17,4.3,45309,19.96,66.39,-5.0,81.35
6979,2019-08-13,4.2,272,-25.0,-15.0,-3.75,-43.75
6980,2023-04-03,11.5,1596,-25.0,1.91,46.56,23.46
6981,2019-04-23,9.5,1362,-25.0,21.73,-5.0,-8.27
6982,2019-09-08,9.4,4961,-25.0,73.82,0.5,49.31
6983,2022-06-10,6.0,1948,51.25,33.95,-5.0,80.21
6984,2021-04-20,5.4,6532,-25.0,9.44,4.75,-10.81
6985,2023-12-20,2.2,2228,-25.0,-15.0,-5.0,-45.0
6986,2020-12-14,11.1,369,388.6,106.89,-5.0,490.49
6987,2022-01-11,12.3,12182,-25.0,-7.55,16.18,-16.36
6988,2019-05-05,10.0,5990,13.74,9.46,-5.0,18.19
6989,2022-04-13,7.0,477,-25.0,-15.0,60.61,20.61
6990,2021-12-28,6.3,2430,194.79,37.01,0.5,232.31
6991,2021-12-06,10.2,1997,9.86,44.89,65.62,120.37
6992,2021-06-02,12.0,5003,1250.0,-15.0,14.57,1249.57
6993,2022-07-03,10.4,2740,14.5,16.71,-5.0,26.21
6994,2023-10-17,6.7,755,-6.72,-15.0,44.03,22.31
6995,2019-01-30,11.4,250,-25.0,31.62,-5.0,1.62
6996,2019-10-08,10.9,40547,17.12,297.9,5.95,320.98
6997,2021-07-12,10.6,28984,176.39,14.98,14.27,205.64
6998,2022-06-14,4.0,4324,14.82,-6.66,26.36,34.51
6999,2022-06-25,3.7,2986,-25.0,-15.0,-5.0,-45.0
7000,2020-01-03,6.6,3461,189.05,750.0,63.57,1002.62
7001,2020-05-09,13.0,76288,-20.33,-15.0,17.75,-17.58
7002,2021-11-14,8.6,7818,13.81,10.06,-5.0,18.86
7003,2023-05-29,3.5,97611,101.0,-15.0,8.93,94.94
7004,2020-12-18,7.3,471,-5.12,-7.39,7.95,-4.56
7005,2023-02-22,6.9,13885,-25.0,-3.32,59.38,31.06
7006,2021-10-13,13.0,892,122.13,1.97,-5.0,119.1
7007,2023-02-26,8.1,2349,-21.81,14.32,14.25,6.76
7008,2022-08-30,8.2,56070,36.76,-15.0,5.89,27.64
7009,2020-08-28,16.6,4249,-25.0,-15.0,-5.0,-45.0
7010,2020-01-10,6.9,2607,15.46,-15.0,-5.0,-4.54
7011,2020-09-30,12.1,8355,53.62,-13.96,-5.0,34.66
7012,2021-11-14,4.3,128,-25.0,-3.68,7.33,-21.36
7013,2022-09-19,8.5,7885,12.18,115.48,-5.0,122.65
7014,2022-10-10,6.1,6163,1.42,85.04,12.57,99.03
7015,2019-04-26,10.6,7743,-1.06,147.07,-4.6,141.41
7016,2019-02-17,6.3,4472,-25.0,164.21,25.33,164.55
7017,2023-10-28,12.0,843,-20.44,19.44,0.76,-0.24
7018,2023-12-07,12.8,2525,29.83,35.12,-5.0,59.95
7019,2019-04-09,6.5,6843,-23.92,-15.0,-5.0,-43.92
7020,2023-01-22,9.0,2296,-8.8,-2.05,237.34,226.48
7021,2023-03-27,8.2,7782,47.99,305.82,2.46,356.27
7022,2023-06-09,2.1,1309,48.72,94.47,-5.0,138.19
7023,2020-02-09,5.9,217,37.45,-15.0,-5.0,17.45
7024,2022-05-22,7.0,5279,-25.0,9.94,10.63,-4.43
7025,2020-11-15,6.8,503,-25.0,9.94,1.36,-13.7
7026,2021-06-21,2.3,3575,615.81,89.1,-5.0,699.92
7027,2020-05-17,9.3,15339,6.43,-15.0,-5.0,-13.57
7028,2023-10-11,5.2,717,-25.0,-15.0,13.4,-26.6
7029,2023-01-11,3.8,11595,-25.0,-15.0,-5.0,-45.0
7030,2021-06-12,4.0,2686,-25.0,19.41,3.38,-2.2
7031,2023-05-19,7.7,709,12.76,26.07,20.22,59.05
7032,2019-09-15,3.6,6980,-25.0,-0.93,19.1,-6.82
7033,2021-04-23,8.9,1743,20.69,1.41,-5.0,17.1
7034,2019-05-01,11.6,390,37.17,-7.4,-5.0,24.77
7035,2021-03-20,4.7,12998,15.58,-15.0,-5.0,-4.42
7036,2021-09-04,9.2,981,-11.18,6.63,-5.0,-9.55
7037,2019-02-23,11.1,717,0.71,-15.0,0.46,-13.83
7038,2021-10-15,4.2,3783,-25.0,0.26,0.12,-24.62
7039,2022-09-16,9.9,4004,55.71,-15.0,-5.0,35.71
7040,2021-02-22,11.5,48554,44.28,22.28,-3.9,62.67
7041,2019-08-29,10.2,7207,-25.0,10.09,-5.0,-19.91
7042,2023-11-14,8.4,6053,-25.0,36.27,8.06,19.33
7043,2023-04-03,14.3,1993,298.88,7.23,8.34,314.45
7044,2020-04-27,7.9,9818,-25.0,-1.51,5.13,-21.38
7045,2021-10-09,5.2,1663,23.49,-15.0,1.35,9.84
7046,2019-07-06,3.3,7367,-25.0,-15.0,52.12,12.12
7047,2020-10-17,10.1,138,-25.0,-15.0,-5.0,-45.0
7048,2019-09-19,6.1,2947,103.23,8.13,-5.0,106.36
7049,2021-08-10,6.1,21529,1.98,-15.0,18.72,5.7
7050,2022-10-19,5.9,1721,21.55,-15.0,-0.35,6.2
7051,2020-05-05,8.9,1432,-22.91,41.68,16.53,35.3
7052,2020-03-06,6.5,21897,-2.31,-15.0,-5.0,-22.31
7053,2019-08-27,3.7,4880,-25.0,-15.0,6.25,-33.75
7054,2019-10-31,12.3,891,68.04,-15.0,-5.0,48.04
7055,2019-10-25,5.5,1856,-25.0,158.79,-5.0,128.79
7056,2019-03-17,8.0,12612,-25.0,-15.0,35.82,-4.18
7057,2023-09-20,8.5,3142,-25.0,-8.46,250.0,216.54
7058,2022-09-18,8.0,350,2.92,-15.0,-5.0,-17.08
7059,2021-09-25,11.3,7589,-6.5,111.82,6.23,111.55
7060,2023-11-17,9.8,609,-25.0,34.19,4.42,13.61
7061,2020-10-03,5.8,834,206.13,79.13,-5.0,280.27
7062,2023-02-06,7.5,15895,-25.0,-6.74,13.76,-17.98
7063,2021-04-06,7.5,887,-12.82,164.32,-4.34,147.16
7064,2019-10-10,9.4,16837,21.04,228.13,-3.87,245.3
7065,2020-08-13,7.4,11038,-25.0,-15.0,9.31,-30.69
7066,2019-03-13,7.4,15818,34.93,157.8,-2.97,189.77
7067,2022-07-10,7.4,4961,51.69,-2.28,4.64,54.05
7068,2020-12-03,4.8,16199,145.99,62.25,-5.0,203.24
7069,2020-07-28,7.7,4319,-25.0,32.3,-4.93,2.38
7070,2021-09-26,8.2,13022,-15.98,38.92,-5.0,17.94
7071,2021-06-10,11.1,8433,-25.0,-15.0,-5.0,-45.0
7072,2019-01-12,8.1,5669,-25.0,-12.69,-4.48,-42.17
7073,2019-05-21,9.8,1158,15.99,-15.0,-3.51,-2.51
7074,2023-11-25,9.2,27,-25.0,-15.0,-5.0,-45.0
7075,2023-04-28,12.3,2309,40.81,2.78,-5.0,38.59
7076,2019-01-17,8.8,5685,24.35,-15.0,18.88,28.22
7077,2021-12-22,8.4,27998,26.48,-15.0,2.28,13.76
7078,2019-09-10,8.9,2201,-25.0,-15.0,3.75,-36.25
7079,2020-04-09,6.9,2687,21.29,-15.0,13.28,19.57
7080,2020-01-11,11.0,488,-2.72,-3.43,-1.76,-7.91
7081,2021-09-07,5.3,1607,25.43,0.34,9.2,34.97
7082,2020-06-03,12.3,17043,-25.0,406.59,1.65,383.24
7083,2019-03-31,8.0,8568,5.67,42.01,27.41,75.08
7084,2020-12-20,8.1,6639,-25.0,0.03,-3.19,-28.16
7085,2021-03-14,5.6,2767,-25.0,-15.0,-3.63,-43.63
7086,2021-03-06,8.0,24502,-25.0,-2.24,8.89,-18.35
7087,2020-09-21,8.6,1570,-24.57,-15.0,33.69,-5.88
7088,2022-04-13,6.9,3285,-25.0,-15.0,13.57,-26.43
7089,2019-03-17,4.2,1094,18.84,750.0,-5.0,763.84
7090,2023-06-25,7.3,1874,8.81,-15.0,250.0,243.81
7091,2021-07-14,6.1,3462,-25.0,-10.54,-1.8,-37.34
7092,2023-08-14,5.9,3696,51.77,-15.0,-1.78,35.0
7093,2020-02-04,9.3,52301,-25.0,62.48,0.2,37.68
7094,2023-12-11,11.6,12804,40.73,-15.0,-5.0,20.73
7095,2021-08-27,8.6,4592,-25.0,18.94,-1.32,-7.38
7096,2021-12-30,6.6,8944,41.87,5.87,-2.05,45.69
7097,2022-04-18,15.8,7977,60.94,30.19,2.43,93.55
7098,2022-02-21,9.9,8920,-25.0,21.56,4.07,0.63
7099,2022-11-05,15.7,47828,62.58,421.69,5.74,490.01
7100,2022-08-09,8.7,9819,-12.15,217.55,-5.0,200.4
7101,2021-03-07,5.6,12809,-16.79,-15.0,3.58,-28.21
7102,2019-07-14,14.0,65063,-25.0,2.83,9.28,-12.89
7103,2019-08-16,12.8,2742,-25.0,2.55,-3.06,-25.51
7104,2022-12-25,14.7,19671,-25.0,-15.0,4.27,-35.73
7105,2022-12-30,11.5,2175,34.58,-15.0,7.45,27.03
7106,2023-12-16,6.5,10944,35.28,13.13,10.17,58.58
7107,2020-04-05,3.5,5976,-25.0,58.76,73.9,107.66
7108,2020-09-09,6.8,9079,-11.12,-1.39,-5.0,-17.51
7109,2021-11-10,8.0,2703,33.54,7.88,-5.0,36.41
7110,2019-03-05,5.1,2759,35.18,1.57,5.25,42.0
7111,2019-06-14,3.8,4366,0.65,17.85,-5.0,13.5
7112,2019-01-27,6.0,5456,11.89,-15.0,-5.0,-8.11
7113,2022-08-27,8.8,7592,-25.0,52.54,4.86,32.4
7114,2021-10-08,7.1,1588,-25.0,74.15,24.75,73.9
7115,2019-10-12,8.5,21673,6.65,-9.07,36.89,34.47
7116,2023-08-11,12.4,7844,9.12,-0.95,3.29,11.46
7117,2019-10-08,8.4,119095,4.6,333.5,2.65,340.75
7118,2021-04-17,11.7,61829,41.43,-15.0,-5.0,21.43
7119,2021-04-10,4.7,7750,-3.4,44.88,8.58,50.06
7120,2022-04-02,5.9,4288,31.57,13.53,4.89,49.99
7121,2021-07-06,7.3,6382,47.25,-15.0,0.45,32.7
7122,2019-08-12,3.6,3866,22.19,-11.97,-5.0,5.22
7123,2021-02-22,5.0,1436,-25.0,247.48,2.72,225.2
7124,2022-03-15,9.2,12671,27.6,-1.93,7.46,33.13
7125,2021-08-22,11.3,1935,-25.0,74.59,-5.0,44.59
7126,2021-08-07,5.1,1363,-9.37,-15.0,-3.56,-27.92
7127,2021-11-19,8.0,1942,-20.16,35.89,-3.79,11.94
7128,2019-02-14,7.6,12806,-25.0,-15.0,-2.6,-42.6
7129,2023-12-16,9.5,5434,-25.0,246.41,-5.0,216.41
7130,2020-04-15,7.2,5788,-17.65,170.96,-5.0,148.31
7131,2019-02-03,7.7,37486,-25.0,5.87,-5.0,-24.13
7132,2020-10-14,9.5,1392,-3.07,-15.0,-5.0,-23.07
7133,2022-12-21,2.3,2013,29.49,-8.23,5.13,26.39
7134,2021-04-09,11.8,12717,-25.0,13.38,-1.66,-13.27
7135,2019-08-09,8.4,2423,-11.39,40.85,-5.0,24.46
7136,2020-06-17,5.2,220,-2.08,-15.0,21.13,4.06
7137,2020-11-22,6.9,15440,85.85,6.1,10.12,102.07
7138,2022-10-22,11.4,17781,-25.0,-6.56,12.56,-18.99
7139,2021-07-20,1.0,64,564.01,24.14,-5.0,583.16
7140,2021-04-20,8.4,4965,39.55,24.25,-3.53,60.28
7141,2023-11-02,9.4,5542,-25.0,-5.89,-5.0,-35.89
7142,2021-10-07,13.4,424,-25.0,750.0,-5.0,720.0
7143,2023-04-23,3.5,1286,26.57,314.5,-5.0,336.07
7144,2020-08-04,8.2,2601,-25.0,-15.0,-5.0,-45.0
7145,2022-02-13,7.6,14385,-25.0,-14.86,40.62,0.76
7146,2019-08-27,15.8,432,-19.31,-15.0,5.55,-28.76
7147,2022-09-20,10.8,8737,-25.0,25.4,10.16,10.56
7148,2020-03-16,12.3,5113,33.49,-5.72,-5.0,22.77
7149,2019-05-28,10.7,9606,38.49,5.03,-5.0,38.52
7150,2021-10-29,3.7,29638,-21.12,-15.0,5.13,-30.98
7151,2022-08-04,10.1,12560,17.15,135.4,-1.54,151.02
